N,l,theta,y
581.8550908549839,156.08837137402972,0.8233850865584448,74353092.05684656
891.0075676367594,156.515918622558,0.11128329397322663,7035604835.162549
554.4698159209988,163.50509328812967,1.7148589990376875,11101307.79201526
703.744173420508,138.66407612635328,1.0669003594546869,38798340.49386197
990.2194392625572,169.14025281539946,1.357989818409608,43498865.406423345
794.2585312710829,155.11768778595103,2.2817709116470364,4017798.278648372
571.6734749755985,140.56181257267156,0.4356210302888231,230587228.41060135
949.3686939595137,162.8969405818984,2.3503299453162954,4394325.504800897
839.3098162233227,137.4852879735846,1.292925541731108,27858486.458124124
881.357781580262,144.2866593723928,2.469227195041362,2240624.2519968287
239.87427343016918,153.8190283053027,0.761368956792074,35435231.943817936
380.5746125317585,170.47319831866997,1.1643892492998438,25520643.354030393
737.3234912840225,154.2919964123112,1.6502511415373775,14971267.259650525
633.2851052588102,148.88260329754672,0.5450764095598897,179699265.1884488
897.1839836391746,157.5808152715343,0.3179772351477302,866550957.0167022
876.810548690151,143.55150755909108,2.6424949675592955,1173625.1978464308
206.79191452752696,191.6094856802957,1.5093745974449881,8585218.98634123
621.2924091645824,192.30280611539598,0.9287727391610351,91563834.43185973
121.4296490709352,115.97789185974064,0.10550707387237791,585822069.5922257
249.44469606740432,188.7221781331512,2.2297306270184234,2136512.224648124
337.33303091996214,123.97525076878594,2.1912313423719607,1372462.788151883
112.99759637131974,107.66599890011592,0.5356785147740851,17392131.414615218
707.1070257659869,152.91529272279905,0.8739844930791226,75778530.20107141
436.2864001380592,184.75526472729481,2.5844949221596045,1218002.986441372
702.8747785344555,104.14786418444102,2.5091259135716757,816287.785502235
776.570790212508,181.04195146238294,0.8519522464804395,123619670.41690752
634.1810997321489,103.7679607167474,2.949501170070247,63382.98685162445
967.8773415244028,175.50342376029738,0.5927531272133869,319696069.75773114
419.2903358613875,175.0774260712545,2.1309350665021105,3933736.837578061
410.40425901607404,123.74582233216913,0.671215347192772,51655144.97255168
332.74729009383054,157.69144334364046,3.0879315896460255,5959.335166311345
292.21986025553065,157.63133585684395,2.6201159741302433,516899.95312867814
224.0967436608895,144.75847071972225,1.0008723769532308,15702070.394223819
571.1541282346127,120.4473911068658,1.0990781808813141,22089034.43247581
938.0400024456696,167.79823978719992,0.7921275920450004,151045895.58019677
335.22834610756996,140.12161451181308,2.0629265032061417,2357834.418912294
696.8503151413349,161.2466095949056,2.8875657335233442,295466.77666721336
988.1594280341724,162.32305357491907,2.7061170656635323,1274487.240448539
955.15418466573,155.22854910986405,1.0275526746737085,72269464.29746138
766.7653244550048,191.38118915695736,0.8593380826909177,133755579.0146843
514.7615823339498,191.57205060267074,1.8431254472783176,10883013.436685594
381.1639509234991,132.47259172711298,1.850291350499909,3796415.304164068
422.68738103453103,141.93063504534786,3.0787263477535407,8418.478340237814
596.1386130547273,147.52208227414962,2.4368252019348855,1754383.9275032089
912.0664695343418,185.15891885308366,0.3535977199410782,979580607.2394669
303.80015635630275,147.1418709388733,0.6892819437943103,51044741.774827965
