k,n,t,y
0.04852619166433969,2,0.2994361130519928,0.004341503017413539
0.6653386321292918,4,0.36425470740612076,0.011644544305683513
0.9542325299060775,3,0.190414086823265,0.006566314305963328
0.668131302517991,4,0.760274463224562,0.2000654032831397
0.27643850349725363,3,0.567757698194138,0.04933417672392115
0.49307602153560004,3,0.8887862773913131,0.29261707043504914
0.5644979424763956,1,0.398371388331926,0.20138781702594732
0.060609637593119214,2,0.3299091064031098,0.006575043260533597
0.6596500605214116,2,0.6756811575177605,0.2600405965145762
0.18911610064317952,3,0.639368783323901,0.04822737297852464
0.7958884380389861,1,0.08006490680803713,0.061734887161069785
0.5487969260244876,1,0.9748754857689385,0.4143357874961121
0.7788981368316508,4,0.7817823843854271,0.25244986256136337
0.15650335262874882,2,0.22253023696030938,0.007720046246917023
0.7912160342780986,2,0.5951451464812033,0.24440286530164745
0.9091251317293247,4,0.5856664902312488,0.10143922024355545
0.07855772709713671,1,0.6691739510702527,0.05121094329173537
0.8493979528102918,3,0.6599350016493218,0.21661137133323227
0.49515292419895696,2,0.11525047719526638,0.006555373301611045
0.5584634355156929,3,0.657716953792039,0.14691457809321873
0.6549171084050304,4,0.24149854851716823,0.0022251577212329954
0.8372871997862674,1,0.9677345296953348,0.5552628006409257
0.43437056421426623,4,0.8758452783560751,0.22555246466484036
0.3762017000225395,3,0.8809657342135576,0.22679873477860524
0.14150632476213632,1,0.464345537800092,0.06359558683791322
0.08826549382683258,3,0.33537107252711307,0.003323877289891475
0.6089468696252442,2,0.28280565709375494,0.047536017030260336
0.6673720148987865,2,0.47673263249750975,0.1407336276853164
0.733397298335237,1,0.5314233783994186,0.322770095045844
0.2087688861024235,1,0.051129436158951824,0.010617467945618131
0.36111313192661854,2,0.7030378834821738,0.16346305614268697
0.9822929183934351,1,0.7826309474399145,0.5364183905865976
0.31688510363818856,2,0.5481161678981514,0.0908109351119003
0.1621148230238495,4,0.9858064532871119,0.14196037100768966
0.22105884748321813,2,0.7764561600852741,0.12477377174263649
0.908714289011184,3,0.05335893602638819,0.00013804442211262646
0.8373073013409998,3,0.9818675065106309,0.547324972732188
0.6544227280614745,2,0.626649644342727,0.22662027455200917
0.3485162229973596,2,0.6318287842280751,0.1298853803853819
0.32414233795832004,4,0.9683925080288438,0.24803341346481889
0.3405378075800428,1,0.35442913315754165,0.11369710596890714
0.4002960780962186,4,0.6567092195758018,0.0717475603696539
0.8753900609861867,2,0.05678316829993946,0.0028185652269103745
