k,n,t,y
0.08771383547560219,1,0.5912228815450606,0.05053672389076491
0.09123922588314559,4,0.9814949819862138,0.08118533867795263
0.11536759477901082,1,0.2622368932113802,0.029800578686383083
0.31280103995839925,1,0.26973484414195736,0.08091194008155778
0.9780022384537563,1,0.4021136378335203,0.3251521614649113
0.9147503481014367,4,0.9560882044024699,0.534365269074066
0.9505843901620642,3,0.8525054677335332,0.445093204112061
0.1902189321258827,4,0.13150575406042342,5.6887966439433946e-05
0.9870269754156028,1,0.9700266575020302,0.6161266036749942
0.13611485309008786,4,0.7349387913460506,0.0389327979468953
0.5542648131243958,2,0.43637819414553836,0.10016727278122961
0.22198300889476608,2,0.4038356941839151,0.03555426883555535
0.3079148963806727,2,0.6006217125798751,0.10513213026942991
0.2831667681105563,4,0.8458087148800507,0.13490924747403643
0.9251209857403211,3,0.8316631799307167,0.41266412994693835
0.9645795201299755,4,0.6966499033696004,0.20323359850838985
0.5957159490659679,2,0.13881309473948966,0.011413264306685211
0.5656171481732416,3,0.8018240492887797,0.25291879371965353
0.18729802056287714,1,0.6121659059858937,0.10832847741677376
0.3763661886625588,2,0.7201603858303691,0.1773259154268647
0.09433123721893266,1,0.00993386318378009,0.000936634688129101
0.10419932438292268,3,0.056296048931630205,1.8590651626237964e-05
0.6442668938693799,3,0.6937471384908807,0.19355080140962544
0.7917718968270633,4,0.48541302426379207,0.04300661073344103
0.983990050365274,3,0.02519170549274241,1.5731132987806262e-05
0.16763992484339008,4,0.9500503982009859,0.12765713960971614
0.5241234365729409,3,0.14938377985874818,0.0017456797214192576
0.9398908685309609,3,0.5008381078003041,0.11137339344655428
0.021584210573557527,1,0.5650249591288031,0.012121552547476933
0.5230086154261775,2,0.46818881566004955,0.10831637490790125
0.8391495586523339,4,0.800988859571325,0.2920757944707594
0.4139631405818862,4,0.3433190797226495,0.005734627166816275
0.9878358083052479,4,0.5653241074106309,0.09597312933727686
0.5951794884146664,1,0.9096002266498755,0.418052707204843
0.4537240726055267,1,0.0932511790307251,0.04142771509162857
0.20905243716796051,3,0.523186506508483,0.02949443442532429
0.5191818742984889,4,0.8281419458068919,0.21666596090178125
0.9460286280162994,4,0.5800225826892809,0.10154078509241349
0.24863701472114774,4,0.4930526341435105,0.014586532700801458
0.9273206162659734,4,0.8988146268299612,0.4540435426809907
0.06972031060881234,3,0.3401595897131343,0.0027403858885536314
0.8797921033195112,1,0.1724000249668044,0.1407335171290045
0.36133037515292354,4,0.4418205035131766,0.013674188633286621
0.5015989632481875,2,0.36965467280584563,0.06624461755570954
0.9880273372526758,4,0.6251762693980708,0.1400931042647101
0.49665458103134363,2,0.5969491812806762,0.16220515882191844
0.9949857945499173,4,0.8132151131381987,0.35283219300012936
0.3479281083317616,4,0.043425171039539245,1.2372441183794436e-06
0.24001597101429029,1,0.302881340496027,0.07011686222900815
0.8421415444771678,2,0.45722960298367377,0.16142997855690866
0.3709224831765362,2,0.8554413683423052,0.2377141256838723
0.532935347206136,3,0.8564176302276288,0.2844889787706416
0.38317255937042505,3,0.606046939644147,0.08175676372230545
0.11697717012003372,3,0.379071395159883,0.006351572523437654
0.0424340064593941,2,0.6829979694132795,0.019600247265252113
0.012448087728275659,2,0.654395796427345,0.005316509708160666
0.8380528717480508,3,0.3029875815506552,0.023040611034283676
0.7897586611504953,2,0.6565878999951703,0.2885648539336022
0.987733806792212,1,0.4988429941536987,0.38904018402420937
0.14331418855652633,4,0.13043998782443422,4.148806484871592e-05
0.3263406977375882,1,0.478168540073017,0.144480040399259
0.9863690527406422,1,0.78336047158381,0.5382273120064338
0.5075565046622939,4,0.2804400303202583,0.0031344611350968554
0.09336457338339499,4,0.4459282757419224,0.0036850275348828676
0.8405331982159087,1,0.7927710033711328,0.48642045130401823
0.3479908296175621,1,0.15018210302838664,0.050919819640376396
0.07645408375573237,2,0.8574878635623675,0.054664676097034404
0.15868497862850217,2,0.08974140470159186,0.0012771563450729717
0.7287181384461553,1,0.36838032343515337,0.23543285095567046
0.7065440649832452,4,0.7111083014271021,0.16528791351622552
0.8602901324027478,4,0.07499161322664583,2.72075739689015e-05
0.8668509380081086,1,0.9827452725897448,0.5733936813342728
0.03778406066820206,4,0.945932648027465,0.029798676919734923
0.02286959020213586,3,0.7818576940292777,0.010871016410906709
0.03184422033559098,4,0.27986767924267597,0.0001953435987928076
0.9885965170128039,3,0.8683761091063023,0.4765717163022015
0.3129645583726547,3,0.9981549324857603,0.2674586069755116
0.0036515998505007863,3,0.14927994290878888,1.2147444506949157e-05
0.19795712018810918,1,0.8212719809572018,0.15004904931689012
0.193985314402918,1,0.30069365758079936,0.05666155066540246
0.9494353966005465,4,0.8622668711515348,0.40835376465574436
0.6809340049295128,2,0.5122085702330338,0.16359992730670792
0.46651814213148224,2,0.3810398781278279,0.06549136969783664
0.682027080091933,2,0.9169048602633548,0.4363884867750051
0.9634686729433067,4,0.7001209447476315,0.20664837468996367
0.42057447478879606,4,0.7634125249466167,0.1331158484416619
0.8709898772004546,1,0.2962051261411017,0.2273983294004448
0.9350688222323973,3,0.34038056871203204,0.036203874404882264
0.10813519583529174,1,0.22033215016800733,0.023544069956112024
0.11110679362060472,4,0.6455797031887609,0.01911419667749248
0.48613324606772557,1,0.20232329606612798,0.09367387892502044
0.8309355260972796,2,0.42633480166343485,0.14017979356795351
0.8440588109299445,3,0.048137087090119324,9.414379107963722e-05
0.1145559854758128,3,0.9047008912649249,0.08132857174500308
0.5477400510764879,3,0.3255234635829535,0.01871651966390908
0.5606663112729986,1,0.4977173952145407,0.24350047680486575
0.3100196364965392,1,0.8656347917217048,0.23537042909548722
0.9945374208660217,2,0.018078694005181584,0.00032500096780474497
0.9152654089950686,2,0.8537400312818353,0.48681114683044735
0.9247345956164335,1,0.9309641626740658,0.5772163804419801
0.09374461322030969,4,0.6059631077415362,0.012559990460422665
0.454416784124831,1,0.06976296043754415,0.031204236930775342
0.01850847090018859,1,0.15750926140976795,0.002911010350074017
0.16308115395225298,1,0.11462879963821826,0.01852015161303977
0.8519840581629496,2,0.7474103355075633,0.3786975118267686
0.6273579724228522,3,0.9796812359928727,0.4456108002531899
0.17019653320256067,4,0.7495504804195288,0.05230471511704837
0.6074584410685682,2,0.9200843391231002,0.40204937579760114
0.1783218212999248,1,0.8228979316917756,0.1364821050963464
0.7955162335233216,1,0.1948269886164261,0.1435745730262249
0.22185752844620343,3,0.9413980496128852,0.16897444271023077
0.23803109692640712,1,0.5101972560600515,0.11435830047242745
0.004163827545459076,2,0.021414813068466043,1.909505417119206e-06
0.436382738228435,3,0.7307810204401919,0.15659310453824926
0.9100629342197627,4,0.19632062445861187,0.0013509572667070868
0.3125348282965056,4,0.8930141350868599,0.180254428795956
0.2006416820082646,4,0.2447419121660872,0.0007196117512413558
0.38506437301229524,2,0.9577312573753455,0.2975632891944717
0.6034933439333113,4,0.6245391921399115,0.08772563918234288
0.8249877698895246,1,0.026496391832607213,0.02162201825183352
0.7093409801801517,2,0.9208395317931598,0.4520013480042785
0.9018023890671363,2,0.9478169833263204,0.5552044405692964
0.49223731083614986,1,0.41214012906509323,0.18361624682877598
0.9338352386909227,4,0.5576857530898065,0.08636968722995586
0.6246016485971903,3,0.8401423651847846,0.3095364922323972
0.16007554651180855,4,0.25967692564237743,0.0007276128988648045
0.0647803917686891,3,0.9309778592307687,0.05092846000297968
0.5885348053576273,4,0.6101457262586134,0.07832765186110213
0.16064252904141374,3,0.6884012879699086,0.051057002641170746
0.8931446584129459,3,0.21527277480891593,0.00887065595054326
0.049270137477116616,2,0.3133080295530052,0.004824774562982581
0.42247511094404144,3,0.7926601782990023,0.18974640585186742
0.5753313599781984,4,0.13185593582435706,0.00017389176912308013
0.3195665990493075,3,0.9271287647398497,0.22482944612760092
0.5165192644112634,1,0.6689823457641695,0.2921635884636137
0.36498689632994064,1,0.9042850217250141,0.28111378152939037
0.21760476314267319,4,0.6058082296745612,0.028884185840132415
0.8165109886517469,1,0.09253600136114892,0.07277280946194753
0.6331966852605585,1,0.5265402898653145,0.28351901170622573
0.8746966293129677,1,0.0724920631789554,0.06144006581325534
0.5919855014905082,2,0.20812279052184002,0.025315947082428458
0.9553250598622175,2,0.5495894160344866,0.25065405509545924
0.4482689647783097,2,0.5990106384625867,0.1485760246023371
0.7401933539884975,3,0.7510408371858198,0.2691674836835277
0.28770270412438315,1,0.30855435804430253,0.08494574755865325
0.5576696707260984,1,0.6172235276451582,0.29121769265695474
0.44766165777743516,2,0.48824805748091804,0.1012194205463911
0.029594551160470828,4,0.45855844097132414,0.001307694837655471
0.8124517883921012,4,0.6320778467692746,0.12162533664284914
0.8326805938860082,2,0.31359733975199655,0.0786253601634348
0.489263045807,4,0.39310625611487104,0.011615759533437742
0.8192208893108887,1,0.8618135851986543,0.5063930329327826
0.5238123003987836,4,0.8280098819426183,0.2182473171579712
0.06914225315632794,3,0.2205817180368138,0.0007418070247104946
0.7064149743691494,4,0.2432276094903003,0.002469304383719395
0.9073137099448297,2,0.532694398005519,0.22698927202497376
0.09843539927469991,4,0.3280020393731029,0.001138702042659867
0.9064318011234479,4,0.6663108148269734,0.16361502466253008
0.542653837295883,3,0.37236315495498296,0.02762824848831924
0.6869689108770064,4,0.10610768085774502,8.707740215130322e-05
0.9908785615524236,4,0.01349529383754211,3.286622352050017e-08
0.5311833916380168,4,0.5222992676506036,0.0387584760292895
0.8738930388379316,2,0.4399251602169689,0.1555993079937794
0.3711277311475182,3,0.2582083783472625,0.006368655792750477
0.6421915550594812,2,0.6706248575517816,0.25085127667067775
0.28885425744485316,1,0.4308349947745228,0.11701628600659897
0.41519992508202785,3,0.6825652915635937,0.12368988908006773
0.9238772710623769,3,0.6483512600817902,0.22259512558367978
0.4466266858116832,1,0.4454759893783765,0.1804185244942308
0.5880549773231448,1,0.05527705934478433,0.031983309768476964
0.49370878331890145,4,0.05155753220813064,3.4884988414640716e-06
0.5421863809134481,2,0.782737336610626,0.28264577699267546
0.33167853152357674,1,0.3640545029666038,0.11374367375007188
0.2193030103656689,1,0.14523318116003947,0.031348202556084837
0.3785842453073124,3,0.1543891956261847,0.0013922292577883688
0.24052083534469892,2,0.02610226838974139,0.00016386025298353868
0.8068299195001922,2,0.5763312666647146,0.23508823654607192
0.44485003152753577,3,0.29213764501679385,0.011029860333548025
0.8914647560701161,3,0.09630326313769677,0.0007958923015687347
0.7539651665418264,2,0.4583376522848074,0.14648147194383687
0.38403554035388643,1,0.17023769700058444,0.06328604980021546
0.8665556662352222,1,0.5583065763527919,0.3835658207195102
0.042333880332765306,1,0.4175848449553109,0.017522647952069925
0.3753264971423853,1,0.34543493678287485,0.121597959111164
0.6649817376027599,3,0.4474604103351283,0.05783636145356197
0.6075565994648447,2,0.2244894999900534,0.03015415252319953
0.27677077390125426,2,0.7859084070517895,0.15713462290800517
0.3151590067369796,3,0.14284802458327495,0.0009182331591539583
0.5436305368401645,1,0.3424774837250296,0.16987685218266835
0.6362071281222867,1,0.19170963878773184,0.11482245539907598
0.9304169867799816,2,0.20102012205649666,0.03689929968098182
0.6622956114137388,1,0.4803586818890261,0.2724986664789836
0.1812362220043201,2,0.6225282660521178,0.06782670880745656
0.5696259896203,1,0.7675697431926151,0.3541756231154868
0.571082820333407,2,0.7044084861346281,0.24675620285015076
0.3763632132654815,2,0.919801920069666,0.27270031612439827
0.41240322903137716,3,0.8290307310577589,0.20941464186510594
0.9522380066112617,2,0.8510866043150741,0.4982995668703961
0.12958365719726306,4,0.12072660926647227,2.752683426432423e-05
0.48221708846961275,3,0.5905231360720812,0.09452982297371004
0.924815569259873,4,0.5828241129943191,0.10121372962122122
0.6986028681292933,3,0.33193631132251455,0.025226576013021584
0.3504693420538928,4,0.6255210002647736,0.05224184096978868
0.9439451189071845,2,0.0273313673561687,0.0007048818952073432
0.49758939882835707,2,0.5669059523874865,0.14778501548146672
0.24150173070731384,1,0.1428507963132697,0.03391041844727849
0.729402023635437,1,0.6353517218036975,0.3708759548337778
0.12142182185137973,3,0.33833635779752325,0.004691610901699006
0.2647628769226237,3,0.9036127611144819,0.17744985855325712
0.6155642005638595,4,0.8556167738932767,0.2810088488463013
0.8242908365333024,1,0.7940362823404654,0.4803068986809266
0.8073408358398069,4,0.4909231091711541,0.04581079874256344
0.7454376554828062,1,0.4969123897715455,0.30955378832365843
0.6862294073796378,2,0.3636627995274718,0.08675790811861894
0.12142869889467356,4,0.32106143693316114,0.0012894181460322285
0.19097125907054568,2,0.3785927467649728,0.02700115306756312
0.3497896165833978,4,0.6889280027009084,0.07577123240486583
0.41475046020119055,1,0.03346256284777671,0.013782749385193638
0.35808090370093393,3,0.8353993820612662,0.1884163736925646
0.8884903217168337,4,0.8121807076872749,0.32063813860549595
0.5009598608917704,4,0.3254685002204236,0.005605556014569357
0.20315196927190526,2,0.6015055342806286,0.07086589097826523
0.4182043083958118,2,0.34877513857889164,0.04959976734598992
0.015209254192480315,2,0.8027041442980803,0.009751976782585103
0.05610368975428037,3,0.3211780994096344,0.001857058685337698
0.8008124167498134,2,0.7593710491757607,0.36984155286063813
0.834307161493284,4,0.23451289848943624,0.002520258374135609
0.5158657109405473,4,0.25304254372204904,0.002112767241688851
0.5407006414779013,4,0.6029869557307799,0.06898571676740883
0.4198707845676144,3,0.6745799817954998,0.12092850217501072
0.6696352931728548,3,0.40689421853128294,0.044108671484856865
0.4025768728850584,2,0.1932932532695577,0.01492863686838497
0.5013637937134144,3,0.5503185791703548,0.08016358519243205
0.0884284921428119,1,0.53264523111655,0.046008974331995356
0.25642692377366827,1,0.8224930595126102,0.1901525359816022
0.3130474144452552,3,0.48260196740684613,0.034574755264345725
0.5734517759404993,4,0.10288078156153668,6.424213578315463e-05
0.9180287147508428,4,0.13884237936326604,0.0003410910929154687
0.3073633399481671,2,0.04593821210753957,0.0006484244800541994
0.040025381264376825,3,0.7912006451922853,0.019628979426923987
0.6723584965519066,4,0.9958265233595399,0.48377072345710814
0.7486595452336264,3,0.8774553412767303,0.39696341623681397
0.492528939537511,1,0.24607952518126375,0.11414437008975942
0.8451969868011362,3,0.43970816194785944,0.06933332482124732
0.862451858401869,1,0.9858378826366232,0.5726866584733484
0.4680907445264427,4,0.17715660171330183,0.0004609558203166886
0.36315269880452716,1,0.8386953703641264,0.2625629034523853
0.4568902113017552,3,0.9133213357685864,0.29395964252081785
0.782743131092163,3,0.17157369974238745,0.003945601551918143
0.35765469775660064,3,0.4168835986603635,0.02557959688294076
0.05200308392040609,1,0.28242052289849706,0.014579414070333918
0.11000815285465593,3,0.6277127119707936,0.026841868720557605
0.4945528687791393,1,0.6183317379384526,0.26346442013304205
0.4623129718124068,1,0.2666001158760569,0.11595975543629167
0.6791716620286027,3,0.6798949854039802,0.19221098946397597
0.9456298428349164,3,0.4279441261017318,0.07143133628739406
0.9256676199357121,2,0.6884107881296062,0.35511456530727836
0.5533565719008636,1,0.22319539508118702,0.11618422615096502
0.630697223372277,1,0.4838080117813315,0.2629771400302088
0.4347436380600893,1,0.49610659659220147,0.1940061660316451
0.029526874236847966,3,0.9170171299439154,0.022512042949837996
0.46197004022727395,1,0.38941071909357217,0.16464298744642603
0.8559089415180439,2,0.2493125081198425,0.051810116906441106
0.12244704988551602,4,0.6575495178190901,0.022630855658609228
0.22765036641243042,2,0.45908056668987274,0.04684566827906733
0.5125551220196389,4,0.706915935204076,0.12014706027349387
0.3200400502969907,3,0.7186941903622044,0.11201954905917855
0.2147693452812336,3,0.8444805019193878,0.12132701113791566
0.8811480480549826,3,0.5157141693726227,0.11384038040385536
0.45627652752954684,2,0.31179150722738647,0.043387079164663
0.6222600455375609,3,0.642825387470737,0.15235356814176737
0.7914924767221408,1,0.04541651295439231,0.03530841361049586
0.9856498657661059,2,0.39166433357042807,0.14032393213525407
0.10380935731718699,4,0.030791901273928057,9.33216706133777e-08
0.9602423587818587,1,0.8649816116128896,0.5642087710694047
0.98589299379464,4,0.31858406265702566,0.010104677742014068
0.15352397617282032,3,0.43166992274052285,0.012273058042901575
0.3410866889709293,3,0.11568105521034544,0.0005278819865073281
0.5284714113333165,4,0.35788567145816463,0.008632121095826784
0.0022906321317121003,4,0.6399227081070281,0.0003840449224500331
0.9139816103850559,1,0.9541265795733199,0.5819081558347764
0.2963620555586822,3,0.7201199650783275,0.10476752506300702
0.9983732608652954,1,0.27923760882708004,0.243296183800376
0.7877890943216085,3,0.9333300048303693,0.4729684465468468
0.7024340784056202,4,0.8373783928250903,0.29204612350190984
0.18636875861450064,1,0.6911943315869791,0.12086519346882318
0.5238404711342792,2,0.9547429356004675,0.37966674562805736
0.3539590749775976,4,0.5836575929805219,0.040243584212145134
0.3923048830531154,2,0.7717990830444802,0.20838945964852873
0.46505505941524383,4,0.2005086020384398,0.0007514034650656365
0.7533169240900786,4,0.31989867272776107,0.00785806301285985
0.8153401514118914,1,0.9407195372902681,0.5355987836474865
0.47587535899607425,1,0.8107762228274371,0.3201128334358745
0.5278981419329687,3,0.8462310382877138,0.27377981261512263
0.6641655034481171,1,0.005231521869354938,0.0034685669315346335
0.5168974070837793,2,0.4155094045234411,0.08537518611380457
0.5622952400287137,3,0.20429441042612062,0.00478292076483533
