k,n,t,y
0.1745149970604366,3,0.4265806839045658,0.013455442544671792
0.37278734900761756,4,0.3597361733582247,0.006223614009731149
0.3016382755585987,1,0.8532962286129334,0.22693086948605168
0.05575394288566182,3,0.7916870702020464,0.02728617351716489
0.08566983079159185,4,0.5944705921178751,0.010642120947688904
0.2728896688969845,4,0.26325836582262696,0.0013098791421768397
0.16482081295589712,4,0.36933258033063965,0.003062081603467992
0.022238567104053364,3,0.3432801620099649,0.0008992026701259981
0.8654995110853123,3,0.4710949031236763,0.0865149049726085
0.8319499122576355,4,0.731308304882988,0.21176372504995933
0.2604420755780812,1,0.3601368631623463,0.08953042140886502
0.3801411472177071,4,0.39553635003331744,0.009261292896732942
0.2962262795465823,1,0.06624879458574229,0.019433324320239254
0.4877482886016491,2,0.4255298304571591,0.08453150821750932
0.07929181241494476,1,0.6111962683606311,0.04730727820974612
0.44948701174270933,4,0.21848541602454563,0.0010237279586234882
0.6047044863250981,3,0.2002525853212499,0.00484421653812761
0.757315627353957,2,0.07282840838436644,0.004008728231496783
0.5169472285651391,3,0.9589887852392499,0.36613422645292404
0.44423527204115987,4,0.8731900441584693,0.22760147957423849
0.9305598892576383,2,0.18762924479664178,0.03222931256018324
0.3726811671281999,2,0.019500103554748405,0.00014170347804132177
0.6033038899780937,1,0.30176290953883433,0.1664442873186761
0.6782391387481272,1,0.7114807880879738,0.38279503673877535
0.0040463069071411395,2,0.71192729542618,0.002048730591348469
0.5851689515277145,4,0.4181352885936823,0.017728424368056328
0.9827244449928637,3,0.5315926417674738,0.137247973312017
0.0718664875890973,3,0.7444579558866495,0.029216225666210738
0.6228245399058242,1,0.3717125842020387,0.20666660181016727
0.2152414935402298,4,0.544243829242338,0.018707072906344102
0.6331689136866459,2,0.03134094635684492,0.0006217399193225726
0.4400453896800246,2,0.41839276581772344,0.07413889337561208
0.6139912536039486,2,0.01988297567121755,0.0002427013765450292
0.3616426850081146,3,0.264640783325494,0.006680290435832403
0.4466273840988184,2,0.33776662123816226,0.049677674043481446
0.1346286604312006,1,0.590663041416116,0.07644061213604503
0.43418696239394305,4,0.23162809658497652,0.0012490228074854004
0.605471536849143,1,0.33021807173051176,0.18121819205271816
0.22281576286319804,2,0.4218711909810712,0.03887970662440465
0.03653202931863919,2,0.13456313594608882,0.0006612753942524252
0.8246553873890509,1,0.3195141710926921,0.23163398900040044
0.2568251861124372,4,0.8608732331477352,0.13156013072296968
0.7447969118628979,3,0.34543082981912687,0.03023236013907049
0.1854715482477498,2,0.7363037283144034,0.0956620365010572
0.11138444209897513,3,0.4908478739104656,0.01308603458007096
0.9915490055458895,1,0.19815156180534876,0.17837975855645327
0.3683819786228223,3,0.7088828634487799,0.12298096289042693
0.7326615944373305,3,0.9901721109818629,0.508980602611587
0.006389814812159056,1,0.4516750042764054,0.0028819587931965263
0.6902724371542671,4,0.6450780083067953,0.11266079528433237
0.8036887354201124,2,0.6082789402276751,0.25722897603339967
0.4475248707865369,4,0.8911771646614416,0.24593418202112272
0.046846803105559,1,0.980226324682817,0.04488207994947169
0.7283275299783499,4,0.02390692276320816,2.3791476122525523e-07
0.7153908750149387,2,0.7247070950487815,0.31320783282630427
0.6754697534266382,4,0.4337008439621356,0.023614995172133835
0.9508184375111333,4,0.258718177414176,0.0042508977356444655
0.03307482876741019,3,0.5094379157043624,0.004363371371764568
0.8848151614892107,3,0.5491429882743792,0.13629503114171593
0.5142205028026151,1,0.4552718325985775,0.2087253166875359
0.9441030072073626,4,0.44255533501125055,0.03556717948740251
0.07241169724403951,3,0.9649171150750917,0.06298380370318446
0.3816086163182941,3,0.446241350860515,0.03334148620987154
0.9623222053523092,3,0.11766608774591703,0.0015665132141724492
0.38425630988702464,4,0.5301589962305439,0.029899951714192685
0.4466560740545056,3,0.8960733134824093,0.27484432365338074
0.4667304053456989,4,0.11064496305265537,6.994835362872376e-05
0.10317065590478014,2,0.9152766545987432,0.0827996013046084
0.8428425632479726,3,0.15648245517401238,0.003224350997214187
0.9072115957265051,1,0.4059472360128382,0.30807661150730314
0.887167975074184,4,0.40312285708733575,0.023156766636889592
0.658142035217035,1,0.10237124329586633,0.0651552613580012
0.4163430690943566,3,0.32366614853489584,0.014017846902264264
0.9244459311395528,4,0.0182997766503481,1.0367275737888093e-07
0.863965289658576,2,0.028452410146584062,0.0006991696192187868
0.8932529984867813,4,0.9117405359406815,0.46057298313953265
0.31065825496340216,2,0.4919007622150561,0.072413147259901
0.5312543136151385,3,0.5648552895498399,0.09130388859722349
0.9521142098028735,3,0.25754294018389245,0.016132846912875975
0.4127269953769085,2,0.3092082911091686,0.03869229810294261
0.3017595911268651,3,0.7276209881894196,0.10974350119700604
0.26793675882768886,3,0.76464092168722,0.11288945980932197
0.25011875128732197,4,0.747882093308791,0.07526586017786252
0.5045664340354442,1,0.9111955176697804,0.36856399035841036
0.42480871539150167,1,0.3534618968593187,0.13942429935803413
0.446415345125162,2,0.7791674520294265,0.2373984601765622
0.5847218017999932,3,0.9564725134112714,0.4004900364119227
0.13222131973472995,2,0.9624431079516926,0.115273018373236
