N,l,theta,y
258.31476115044245,139.49829508326172,2.777248714494433,170582.21490573557
378.6789842479152,132.72530237984648,0.6717000718230502,54744756.91795912
201.7620389856748,144.51066120169043,2.1622930874411126,1196721.8561649262
887.2972973110421,185.6660158702947,2.539425812517885,2949331.6493202094
873.8191704839838,150.53881141636253,2.0073725317939854,8032661.078310344
706.1441291884302,156.86847238257667,1.8627762358586202,9608861.339213502
131.27404201649662,176.14655662854938,0.5691871905220081,47596320.945586495
132.37381705556257,174.5966591764174,2.2004149943344897,1044261.2917541611
540.0569742881585,118.25761178116154,2.029082439055195,2919592.0940680606
949.0659404631084,149.18542038446367,1.770652296964552,14125023.181614283
651.1513271880871,184.05186628538934,1.1484968168924363,52696564.833150774
854.7783213321954,182.90644353949432,3.062356238521746,44932.001848521104
912.2563652654457,135.97721016134506,0.1848150758590027,1964070537.6501043
521.8811651515382,109.44246369790685,0.7353785665271294,42126419.70202874
337.6451000660849,145.77238951965728,1.0846725780089714,19757799.007067796
517.644631813897,152.90590343365474,2.3060351597981543,2384909.6930151233
937.3470120018945,126.48487780477555,2.6767810152430127,840059.3065745126
293.1929287804436,126.83904587429515,1.9842702944834658,2012922.5509208937
782.4686257677573,106.51655789882247,0.35015344142927235,283730306.40851116
703.4623430837833,191.93910195880014,0.12054530018540162,7116631906.875872
667.3790254222215,184.32795433660002,2.7278758982830724,998655.0006948919
913.7592306942876,125.6660736413145,1.6371676349718767,12635025.160246551
400.5594179469451,147.1692327415109,0.9483115669610285,32939658.88075886
264.09781808745197,186.41057871975283,1.4455126751680418,11798090.276713714
314.1307639334435,187.53483750477852,0.8314040444748977,56696473.50227942
723.4303853062027,143.88475021609398,0.34955956806296,480325618.0097708
598.6116965872907,147.13405331858212,2.7254254141448504,577712.6631885472
596.1302117650418,189.7830022316017,0.23421255417546272,1551358175.3973055
972.1760479135583,186.65677028684235,1.6107673931074213,31268333.489273593
343.7422347826879,140.306316746273,1.2869502805649646,12031279.306568738
818.3796469310358,125.412521562137,1.2147262336272997,26648061.920828614
371.2988226724772,123.26861113408654,0.29861658772471783,249328802.46367174
441.4132462875793,130.66422194122768,1.6495265764479328,6437300.063123195
351.1016091984581,184.31301319694316,2.0946877440914493,3973104.8915857603
300.37835775391665,195.63963250324508,0.21045655516134287,1030630815.5296
636.6558574367425,160.75344179320382,1.0856463811979125,45206038.1594805
976.7326866987374,122.81330355189226,0.32364186218985386,552801053.3550196
444.35925545061986,186.9172010353849,0.36404146575002766,458272324.73452723
169.30669572269306,135.93440088865856,1.825742120636302,1868319.665189448
369.9759314695837,109.18340144647101,0.6541627422382189,38318042.39697065
188.99152990602892,125.83478432240312,1.5726540939337692,2981467.790343784
171.90981342909225,160.10260260204714,1.56563536354423,4452257.0287813675
300.47801098617435,156.56035016874472,1.5585507309283622,7547670.268131959
862.6804750077288,174.85059275200643,1.3884776639815137,38056499.92451557
740.176000578576,171.68667386780353,1.9705522446721602,9592881.160342658
179.80901142794357,158.5217685934828,0.1936999003233268,478705862.0724891
486.5232582071363,159.72818283048,0.5009121861864584,189658018.5498806
951.1557419527654,151.60819272829718,1.3243835172135985,35968958.67894914
387.4268914657184,109.73988175435046,1.43928485158887,6074056.901848175
781.3468548954093,126.5863248309282,2.1895236142121295,3328213.2899713963
862.8403004343791,110.70833464444073,2.6233283445365063,743166.1555698499
285.6967438733652,140.92425890169167,2.3836587742240543,899731.247444148
117.09015191626261,103.12162577209307,1.103623050236302,3285655.2974141757
228.35711745618784,172.35655562575974,3.1091053459550655,1790.2513706711281
309.4308584104888,163.17467040693214,1.7065474284475768,6274705.833906612
334.3879846863266,164.3615599477214,1.2834020850366124,16180341.852299087
703.9458436673333,180.23055916613,2.988592084834677,134344.20526462505
842.5006937399141,144.88281679401746,1.9813367131878952,7595431.398180889
976.0075299253327,162.50645004175968,1.873021282179174,13950671.217383277
230.81409986640992,149.00189681691714,0.5114372313417515,74971122.2678338
936.9397388727514,106.91046424310063,1.7853874565432033,6948857.0274219345
771.5036224520547,122.92644288192058,0.740297128565546,77426360.65328623
164.0829694275355,139.09108483052742,1.8162622597074118,1933210.604622872
351.87453306006955,154.55048425727637,1.3380379795829804,13444681.41963221
260.41798910936154,109.93010537463448,2.985357726661078,19282.789636726484
840.3006521249274,100.11604516646328,0.7891655557307109,48570701.291067466
467.5984646877361,103.19683364236572,2.417344835616915,714650.451952072
135.40345781446274,184.64448098086413,0.3489130201743623,148611727.32153454
352.9278844366671,141.29783847016864,0.08531190481095137,3867859510.872993
673.9401039969981,124.23386802527514,2.45960094974687,1309814.7283906247
943.1031036366455,182.46271214371828,1.316369269719925,52519857.84824499
248.01105107275833,189.9129900689103,0.5646919931508686,106291079.17279735
481.91731327078276,103.79334453051143,1.0839956063167344,14318722.858534869
296.50779542878206,197.87145524390758,0.13115191904385332,2691948923.0563927
612.024649278794,191.1530534688332,1.0215911888158484,71208100.54442465
274.74708544529074,135.46553312219498,0.8395959130342042,25309181.855473787
204.117091226598,108.95211863688132,2.494656832526957,272313.47674372554
629.7951266341845,161.45586800949798,0.5784956752056606,185378397.9813841
256.0865505445651,137.2190015017989,0.2203227245578559,394124203.698818
132.67359726153225,140.05885868877505,2.1636222932657954,736831.5483162224
587.6563058697498,113.99735441957884,2.9351599424428727,81941.18038528354
333.0291271696875,155.04040898882155,2.9591875432371784,66957.46565216579
274.54179309796416,114.13442376311684,0.11566111772032883,1066984073.1071278
794.4526706698304,187.79568765859892,2.741988692347348,1148962.8584137505
420.36846156281297,152.4108549302445,1.6484515548113328,8358792.720973332
145.8483412533061,128.95853845866998,0.661001288319648,20606294.208935447
321.79658729095405,169.12288661213887,1.6422759065883887,7977134.002263464
587.7164174562567,195.4134342428851,0.3646607688936435,660173310.5056623
970.8779548695912,176.02613408448613,1.2370691804083151,59391758.58138207
615.1394281276328,103.09016353457662,0.09433983105860798,2933818793.2515817
194.64883452334897,111.36805460567102,2.4936935799327222,272194.0937096447
208.85282535848353,103.6251210593092,2.0285914375241454,867901.3027587484
760.0722108342907,130.6737502647976,2.4568885653005608,1648433.660745187
499.8595305858491,111.9035729031877,0.4615650695236598,113374381.94295914
101.39321076629125,158.55394477552753,2.177371478046515,698004.9865881706
828.7755345456037,123.48507277067,1.4963318004905635,14669143.897931986
791.2912067304776,167.23037360561767,0.9096987853108953,92525177.2656866
138.19142541692818,143.63256423080537,2.8224825174920802,73828.32657582471
644.4371503247856,184.42675768591295,0.22209266008703182,1762947700.4574738
188.51228263263582,120.3670529039451,0.20860397560758615,249236676.0206755
811.5740708813095,197.7739427735792,1.1294390284897384,79088468.97399378
884.0497932557543,106.34087084883281,1.64681516800162,8585870.581151357
918.2565045818991,177.0481185966915,2.8007349708159617,852510.9571013203
478.9376179568249,178.4606739418535,1.9709160110046338,6701343.26208204
692.8258591530762,152.2038192039296,0.7926405780937188,91656269.44533545
873.1185848297769,151.46393829537982,1.734970842520826,14402789.358767284
283.7684198898377,145.77136551163392,0.3185322604515431,233708090.97278443
803.1782428573906,120.53729607005255,2.146435080153908,3442824.586488953
759.0999221600255,118.20039335743117,1.385764724126963,15387858.824955674
552.6780022792898,124.48390731876822,0.5627549851906146,102509411.01943317
986.9736687701245,100.09423904070066,0.2999908164223284,432931682.86940616
516.140011624711,142.25522380743166,2.443440047185866,1383770.1539991691
790.9264464830383,126.9072635994849,2.1942838478246447,3346713.2151626525
761.5493042384672,112.49451668641973,2.6087732302038735,717723.5639642151
704.6377595049852,136.70994337605168,0.21811823932991142,1098471820.242712
886.3617185131084,107.59317724001536,2.569027830568704,889126.310545557
624.7603544127533,134.25110922930656,0.5695766917271797,131391688.73135482
148.77104524629337,164.07453333524967,1.213059753358002,8320982.641504485
842.8197064436343,180.01196748726642,0.2923346440746838,1260143683.7167275
874.0987829017959,153.74625704964643,1.9212665468480032,10100078.404820962
848.7977828427667,147.90961092836727,1.1650691369151458,42785222.62611919
792.1544249134084,153.65497430678903,2.121041520502491,5859298.421356124
692.3552125626636,136.01782511061222,1.0224044416159717,40709021.052799225
846.7596442128752,173.409901095137,0.13959806942602648,5209510682.640782
638.665025379855,117.52530831526764,1.841045981595098,5103750.592039769
409.46217267737035,104.53029799422359,2.394687426493598,686936.9126230936
962.9562010270512,176.5206837939465,2.7968107532398876,909685.4741912023
948.6265553603323,130.96833271223335,0.7347872834448346,109851218.6504386
948.8004160398034,166.01871580787463,0.4970725677529743,406034283.69341505
273.6690769152293,147.12786173199515,0.9940446299073213,20132992.279073577
455.2731727951866,169.2693792688284,0.5494191038436416,164224819.50070798
853.4592190725512,145.4848467482246,1.0851778476342095,49687775.18702666
954.3135347258803,131.56375970587735,0.9463199483844943,63024954.524764076
426.3957749454889,147.7499670412198,1.3140544380791028,15644509.04919563
820.57283286853,188.26237520569708,1.4660548711220773,35874700.19834722
480.6747359544191,161.05872785829442,1.8506166212500008,7071893.444233512
373.46884635036906,124.30399934127583,0.7817513055665949,33983166.59318401
547.2498464622138,107.30002524310662,0.8807209585631371,28375012.919103537
276.30016119653465,124.62186173969947,3.120324756098005,485.2789740312763
